scenario_a,scenario_b,scenario_c
880.0698274596076,287.4378903736431,58.82744213085372
829.9626002803587,328.8573281496812,53.211859796999185
1099.1992078192886,300.8537577807139,45.09106271132335
973.1875433735493,362.4641165048481,53.98943360285288
785.6058094244763,299.1694064846085,49.68119953998869
773.5297326534218,254.48201973645752,51.048355121300425
1047.6324183428744,276.8060434173846,51.73411852580417
1312.8952954645638,343.58259493833276,53.6774438230936
914.7539927215128,268.4052471741046,53.03764260566835
1010.7251755492598,283.16007685498573,50.674017066253434
1843.5589100883046,293.70155823897016,47.79215521034581
699.4901373798224,330.90978321977923,48.07877676311279
926.1000577246016,307.63796105275236,53.69019405664109
1401.2141558303633,310.97002610863063,49.737783139278314
1224.6079512908154,323.2886390437983,48.72706886375924
1140.4974720510997,300.2779848433295,61.881427599268044
1422.302710305702,377.37539776683064,63.469783174302826
1341.855345730332,276.29758196717194,48.1564568474864
1288.0069781340226,290.8534359077206,49.99735481347405
1141.2994821062732,274.1529791985643,32.41609985008036
885.9949765093562,328.77730818927813,40.817088986321814
1310.155064075472,299.55689486044395,33.020346023790076
824.503210999378,329.01668998915534,51.52214756671383
1017.4751831028065,269.7294799205937,45.688172570484134
1104.3689521781487,279.72623673746585,52.60090879472701
716.69518089746,313.84839167441424,53.795480623107
796.5244760809633,263.49788265755154,55.55257869187694
854.0104030735536,309.50850600148715,50.197539380765456
938.2027073535862,264.7786775515572,51.046248460928894
1393.002364646964,334.6534038349704,80.48563060676719
1477.4568475266888,308.2438485883139,45.63612762999584
1272.8310855616485,306.81079514500607,45.15729583406646
1117.4760766692798,277.05323364326927,42.54705272256812
1220.4910040224013,294.4558091459813,40.36256314388218
1187.107071842068,291.0765978760054,34.27730402262422
877.4040702373945,256.85074170398065,52.904167061371076
1247.7900172027457,272.2239990549259,63.28665941112589
874.5962981267106,334.7103826546215,69.00669912165573
1000.1553528224487,318.8918122732364,45.126486219962615
798.8708534310636,312.39518144189236,63.13437827895699
744.4363366789696,307.9766883583862,51.415449546964254
1033.515483597113,272.70028528743035,68.60240341823332
828.3842622537453,312.43145903028625,34.00911366986015
1093.479650344275,283.0367122479438,48.052210717067865
1685.2630291755036,280.24375716327,49.07837530974778
947.838325261867,278.92349545592316,65.26514555560705
1424.2679877124199,288.63276449163936,49.17206242332002
1112.2518123283076,307.6681628483793,61.3820639820454
933.7719094365077,289.0287298294721,49.51468040782151
1033.4375472829145,336.21929240955006,56.83985339942637
1625.204365538019,296.39103412058853,40.53068304036563
434.0540266531983,261.7606557705821,66.52847901916758
951.5085178481402,309.93229305636066,40.43809873803803
1042.3698796784377,336.74886227853875,72.65424891725995
653.9388961307782,336.1691845363169,72.90523667995234
1077.5928806743518,303.58115650370655,49.1666249457087
1086.4749496640889,346.89908431897146,49.3620826625446
977.5474957159915,323.4509913169052,46.6190564635291
802.0990224771556,275.7595051822779,50.8019181901741
975.2573267048572,306.493682101663,66.24245846030068
1164.3243974397171,321.9645921124233,63.718938521639
1089.2678026880951,327.5174687525583,80.17338509427086
1384.9029793653742,334.78354392680774,57.78779960524584
1242.777348235516,323.72613026708393,46.609081609153165
831.8025313279677,313.3177330100601,52.66847583073056
945.3677534353867,298.8240326712316,60.41604067588267
784.8680978337912,295.9952434990723,47.61698161092308
744.9095566248828,270.46479927674426,58.91100542447192
1107.5665279961593,245.6841584492915,62.7061214408763
891.0642148172451,333.1119932444754,37.3847862419933
898.5052578118441,322.6428435374823,45.654601212825526
944.9987928984042,245.2158680259319,41.849450957883185
855.8721579336349,271.8875294230489,51.099554332613735
855.7210461278116,328.5323396777532,37.000955937752636
950.746921479547,269.9267244499968,39.34591872055922
931.9576535068369,245.21586471463283,43.53116199482168
1430.6561414680234,312.05614363283115,51.49819543203761
1228.0256130221721,274.14637335108114,53.954639666131996
992.5838004485014,305.7356320703535,44.353368856398376
1383.1096787735808,276.3835649657647,48.58942070291253
913.1232014353022,291.64470716717074,57.08177250545
713.9428680832616,350.7294879204053,45.716603523821135
1138.1806499619643,337.1368546025556,67.50658374053178
1369.6341886365626,275.2585827186271,50.10596247412711
802.5931812122163,297.2706699774229,70.05581500038225
715.4297876807526,278.46217320817135,48.28174595954962
834.7655015244028,300.1358520486498,34.78824530076788
902.4566273153043,295.6982295626847,70.91162883987235
948.9053136496694,327.0165967254961,49.985938793233316
777.6178871287555,292.23072498427166,44.928059376653145
1130.6930101940495,286.5633251786192,49.09937540307014
1050.1238419371423,294.04075854181684,55.09513104272738
1094.924846021773,290.39688266135636,50.45448856952485
1304.9117713452788,249.39128479163995,61.99151436208951
891.7841382887829,356.2329215646813,57.46327942290574
588.8549534491048,253.94053242760867,56.93955565151905
898.2390967653748,280.43937824958203,76.91442067004462
787.5440070306103,292.4167749430338,40.399524205131776
1050.240858008519,268.3038289850631,35.46188914690528
1188.943132233144,284.43463764184077,50.46700354562236
738.312165023396,322.01511466418157,56.031721910082474
1042.1694730680138,309.1847271680232,53.15259622108981
1114.7831237449282,328.89487190564347,49.48518649175318
844.214685387782,324.4348561421186,66.38169600356659
891.716438535096,280.93694945867907,58.014388672990684
1179.6673753132939,284.3946270217701,40.77559882737785
1426.2831788777614,302.469201760992,59.01636072673963
1089.239230311338,285.2756395209141,39.30999201486367
902.3712670307018,319.87749979206285,76.71409356320224
1144.3546806017714,293.3545569699606,68.79611740515865
